haussmann,ascenseur,orientation_sud,WC_separes,salon,cuisine,metro_proche,refait_recemment,mezzanine,calme,digicode,videophone,chauffage_electrique,chauffage_individuel,ecoles_proches,commerces_proches,sur_cour,vue_toits,porte_blindee,poutres_apparentes,parquet,baignoire,cuisine_moderne,cuisine_americaine,cuisine_equipee,sans_vis_a_vis,balcon,cinemas_proches,cheminee,prevoir_travaux,parking,cave,rangements,immeuble_pierre,gardien,dressing,lumineux,moulures,double_vitrage,ravalements_recents,buanderie,chauffage_gaz,parking_public_proche,debarras,jardin,maison,appartement,entree,plan_etoile,traversant,terrasse,piscine,terrains_sport_proches,meuble,etat_general,etat_copropriete,studio,surface,coordonnee_x,coordonne_y,arrondissement,etage,nombre_etages,nombre_pieces,nombre_salles_de_bains,nombre_WC,nombre_chambres,date_refection,charges,nombre_fenetres,surface_balcon,date_construction,hauteur_plafond,taxe_fonciere,date_ravalement,honoraires,terrasse_surface,piscine_taille,classification_energie,prix
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,1,,,,29,,,,,,2,,,,,,,,,,,,,,,,260000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,1,,,1,,,1,,,1,,,1,22,,,,,,1,,,,,,,,,,,,,,,,235000
,1,,,,1,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,1,24,,,,,,1,,,,,,,,,,,,,,,,225000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,,,,1,,,,,,,,,,,,1,,,,,,,,,,41,,,,1,,2,,,,,,,,,,,,,,,,318000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,41,,,,,,2,,,,,,,,,,,,,,,,318000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,38,,,,3,,1,,,,,,,,,,,,,,,,285000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,1,38,,,,,,1,,,,,,,,,,,,,,,,285000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,1,1,,,,,,1,,,1,28,,,,6,,1,,,,,,,,,,,,,,,,245000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,230000
,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,1,,,,,,1,,,1,32,,,,,,1,,,,,,,,,,,,,,,,220000
,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,,,1,24,,,,,,1,,,,,,,,,,,,,,,,213000
,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,1,1,,,,,1,,,,,,1,1,,1,,,,,1,,,36,,,,,,5,,,3,,,,,,,,,,,,,1000000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,1,,,1,,,,,,,,30,,,,,,5,,,,,,,,,,,,,,,,995000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,1,,,,,,,,30,,,,,,5,,,,,,,,,,,,,,,,960000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,,,,,3,,,,,,,,,,,,,,,,590000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,,,,17,,,,,,3,,,2,,,,,,,,,,,,,585000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,,,,,,,,,,,1,,,,,,,1,,,,20,,,,,,4,,,3,,,,,,,,,,,,,569000
,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,27,,,,,,3,,,2,,,,,,,,,,,,,555000
,,,1,,1,,,,1,,,,,,,,,,,,1,,,,,1,,,,1,1,,,,1,1,,,,,,,,,,,1,,,,,,,,,,18,,,,,,2,,,,,,,,,,,,,,,,415000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,,,,,,1,,,1,27,,,,,,1,,,,,,,,,,,,,,,,232000
,,,,,1,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,33,,,,,,2,,,,,,,,,,,,,,,,270000
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,27,,,,,,1,,,,,,,,,,,,,,,,260000
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,25,,,,,,2,,,,,,,,,,,,,,,,258000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,29,,,,4,,2,,,,,,,,,,,,,,,,243000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,24,,,,5,,1,,,,,,,,,,,,,,,,240000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,19,,,,,,1,,,,,,,,,,,,,,,,165000
,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,16,,,,,,1,,,,,,,,,,,,,,,,148000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,1,,,,36,,,,,,2,,,,,,,,,,,,,,,,70000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,20,,,,,,1,,,,,,,,,,,,,,,,65000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,105,,,,,,4,,,3,,,,,,,,,,,,,769000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,1,,,,1,,,,,,,,,,1,1,,,,,,1,,,,6,,,,4,,3,,,,,,,,,,,,,,,,455000
,1,,,,1,,,,1,,,,,,,1,,,,,,,,,,1,,,,,1,1,,,1,1,,,,,,,,,,1,,,,,1,,1,1,,,5,,,,6,,2,,,,,,,,,,,,,,,,398000
,,,,,1,,,1,1,,,,,,,,,,1,,,,,1,,,,,,,1,,,,,,,,,,,,,,,1,,,1,,,,1,,,1,42,,,,,,1,,,,,,,,,,,,,,,,316000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,2,,,,,,,,,,,,,,,,299000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,1,23,,,,,,1,,,,,,,,,,,,,,,,175000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,1,18,,,,,,1,,,,,,,,,,,,,,,,132000
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,1,5,,,,,,1,,,,,,,,,,,,,,,,39000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,18,,,,,,,,,,,,,,,,,,,,,,28000
,1,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,77,,,9,2,,,,,,,,,,,,,,,,,,675000
,,,,,1,,,,,,,,,,,1,,,,1,,,,,,,,1,,,,,,,,,1,1,,,,,,,,1,1,,,,,,,,,,47,,,,2,,3,,,,,,,,,,,,,,,,450000
,1,,,1,1,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,38,,,9,5,,2,,,,,,,,,,,,,,,,357000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,2,,,,,,,,,,,,,,,,247000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,3,,,2,,,,,,,,,,,,,371000
,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,50,,,,,,3,,,2,,,,,,,,,,,,,449000
,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,21,,,,,,2,,,,,,,,,,,,,,,,221000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,9,,,2,,,,,,,,,,,,,,,,135000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,10,,,9,6,,1,,,,,,,,,,,,,,,,69000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,39000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,34000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,30000
,,,,,1,,,,,,,,,,,,,,,,1,,,,,1,,,,1,1,,,,1,,,,,,,,,,,1,1,,,1,,,,,,,149,,,,,,5,,,2,,,,,,,,,,,,,2933000
,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,95,,,,,,4,,,3,,,,,,,,,,,,,938000
,1,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,1,,,1,,,,1,,,,46,,,,,,2,,,,,,,,,,,,,,,,460000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,1,8,,,,,,1,,,,,,,,,,,,,,,,82000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,,,,,,1,,,,,,,,,,,,,,,,82000
,1,,,,1,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,1,1,,,,,,1,,,,37,,,,,,3,,,,,,,,,,,,,,,,850000
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,9,,,,7,,1,,,,,,,,,,,,,,,,94000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,,,,,,1,,,,,,,,,,,,,,,,84000
1,1,,,1,1,,,,1,,,,,,,,,,,,,,,1,,,,,,,1,,,,1,,,,,,,,,,,1,1,,,,,,1,,,,88,,,,,,4,1,,2,,,,,,,,,,,,,1290000
,1,,,,1,,,,1,,,,,,,1,,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,,,1,,,,,,,1,,,,51,,,,,,2,,,,,,,,,,,,,,,,585000
1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,9,,,,,,1,,,,,,,,,,,,,,,,105000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,1,,,,62,,,,,,2,,,,,,,,,,,,,,,,750000
,,,,,1,,,,1,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,1,,,,38,,,,3,,2,,,,,,,,,,,,,,,,567000
,,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,1,,,1,26,,,,3,,1,,,,,,,,,,,,,,,,375000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,,24,,,,,,2,,,,,,,,,,,,,,,,332000
,,,,,1,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,1,25,,,,,,1,,,,,,,,,,,,,,,,330000
,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,264000
,,,,1,1,,,,1,,,,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,,,1,,,,,1,,,,,,,1,,,,59,,,,5,,3,,,2,,,,,,,,,,,,,820000
,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,,1,,,1,,,,1,,,,8,,,,,,2,,,,,,,,,,,,,,,,672000
,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,,,,2,,1,,,,,,,,,,,,,,,,240000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,,,,,,1,,,,,,,,,,,,,,,,120000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,1,7,,,,7,,1,,,,,,,,,,,,,,,,85000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,75000
,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,7,,,,7,,1,,,,,,,,,,,,,,,,50000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,1,,,,29,,,,,,2,,,,,,,,,,,,,,,,320000
,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,1,1,,1,,,,1,,,,26,,,,,,2,,,,,,,,,,,,,,,,299000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,1,,,1,21,,,,,,1,,,,,,,,,,,,,,,,285000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,25,,,,,,1,,,,,,3,,,,,,,,,,274000
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,33000
,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,,,1,,,1,,,,1,,,,45,,,,4,,2,,,,,,,,,,,,,,,,460000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,1,8,,,,,,1,,,,,,,,,,,,,,,,100000
,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,1,7,,,,3,,1,,,,,,,,,,,,,,,,73000
,,,,,1,,,,1,,,,,,,1,,,1,,,,,,,,,,,,,1,,,1,,,,,,,,,,,1,1,,,,,,1,,,,50,,,,1,,2,,,,,,,,,,,,,,,,625000
,,,,,,,,,1,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,56,,,,,,2,,,1,,,3,,,,,,,,,,565000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,424000
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,32,,,,1,,1,,,,,,,,,,,,,,,,367000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,1,,,,4,,,,,,2,,,,,,,,,,,,,,,,440000
,,,,,1,,,,1,,,,,,,,,,,,,,,1,,,,1,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,32,,,,,,2,,,,,,,,,,,,,,,,344000
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,5,,1,,,,,,,,,,,,,,,,89000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,60000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,1,0,,,,,,1,,,,,,,,,,,,,,,,55000
,,,,,1,,,,1,,,,,,,,,,,,,,,1,,,,1,,,,,,,,1,,,,,,,,,,,1,,,,,,1,,,,32,,,,,,2,,,,,,,,,,,,,,,,344000
,,,,,1,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,1,22,,,,,,1,,,,,,,,,,,,,,,,252000
,,,,,1,,,,1,,,,,,,,,,,,,,1,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,93,,,,,,5,,,3,,,11,,,,,,,,,,895000
,,,1,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,1,45,,,,,,1,,,,,,,,,,,,,,,,425000
,1,,,,1,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,29,,,,4,,2,,,,,,,,,,,,,,,,365000
,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,1,17,,,,,,1,,,,,,,,,,,,,,,,221000
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,1,,1,,,,,,,,,,,,,,,,,1,,,1,13,,,18,,,1,,,,,,,,,,,,,,,,147000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,1,,,,1,,,,36,,,,,,2,,,,,,,,,,,,,,,,275000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,,,1,,,,,,,,,,1,,,,,,,,,1,,,,54,,,,,,2,,,,,,,,,,,,,,,,349000
,1,,,,1,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,1,,,1,,,,,,1,,1,,,,,,,,,,,90,,,,,,5,,,3,,,,,,,,,,,,,595000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,1,,1,,,,,,,1,,,,90,,,,7,9,4,,,3,,,,,,,,,,,,,570000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,1,,1,1,1,,,,,,,,1,,,,,,,,,,,,,6,,,,,,4,,,2,,,,,,,,,,,,,545000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,1,,,,,,,1,,,1,32,,,,1,,1,,,,,,,,,,,,,,,,245000
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,1,,,,,,,,,,25,,,,,,2,,,,,,,,,,,,,,,,176000
,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,,,,,,,,,,,,,,,1,,1,,,,1,,,,57,,,,,,3,,,2,,,,,,,,,,,,,360000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,33,,,,,,2,,,,,,,,,,,,,,,,280000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,55,,,,4,,3,,,2,,,,,,,,,,,,,370000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,7,,1,,,,,,,,,,,,,,1250000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,7,,1,,,,,,,,,,,,,,1250000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,1,,,,,,,,,,,,,1,,,,1,,,,76,,,,,,3,,,2,,,,,,,,,,,,,550000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,1,,,,89,,,,,,5,,,4,,,,,,,,,,,,,535000
,,,,,1,,,,,,,,,,,,,,,1,,,1,,,,,1,,,,,,,,,,,,1,,,,1,1,,1,,,,,,,,,,80,,,,,,7,,,4,,,,,,,,,,,,,1790000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,1,,,,,,1,,,,,,,142,,,,,,6,3,3,4,,,,,,,,,,,,,1149000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,1,,,,,,1,,,,,,,1,,,,150,,,,,,4,,,,,,,,,,,,,,,,1120000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,1,,,,,,1,,,,,,,1,,,,150,,,,,,5,,,,,,,,,,,,,,,,1120000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,165,,,,,,5,,,4,,,,,,,,,,,,,990000
,,,,1,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,1,,,,,,1,,,1,,,,,,1,1,,,,,,1,,,,100,,,,4,,5,,2,3,,,,,,,,,,,,,865000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,15,,,,,,,,,,,,,,,,,,,,,,710000
,,,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,1,1,,,,,,1,,,,1,,,,,,,,,,1,,,1,,,,75,,,,,,3,,1,2,,,,,,,,,,,,,590000
,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,1,,,,1,,,,,,,,,,1,,,,,,,,,,,80,,,,,,4,,,,,,,,,,,,,,,,565000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,1,,,,89,,,,,,4,,,4,,,,,,,,,,,,,535000
,1,,1,,1,,,,,,,,,,,,,,,1,,,,,,,,1,,,1,1,1,,,,1,,,,,,,,,,1,,,,,,1,,,,62,,,18,4,,3,,,,,,,,,,,,,,,,490000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,1,,,,,,,62,,,,,,3,,,2,,,,,,,,,,,,,430000
,,,,,1,,,,,,,,,,,1,,,,1,,,,,,,,1,,,1,,1,,,,1,,,,,,,,,1,1,,,,,,1,,,,45,,,18,,,2,,,,,,,,,,,,,,,,430000
,,,1,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,74,,,,,,2,,,,,,,,,,,,,,,,417000
,,,1,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,53,,,18,,,2,,,,,,,,,,,,,,,,400000
,1,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,,,,,,1,,,,44,,,18,2,,2,,,,,,,,,,,,,,,,398000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,1,,,1,,,,,1,,,,,,,,,,1,,,,,,,,,,,54,,,18,,,3,,,,,,,,,,,,,,,,385000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,,,,,,,,,1,,,1,,,1,,,,12,,,,,,6,,,3,,,,,,,,,,,,,830000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,10,,,,,,3,,,,,,,,,,,,,,,,760000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,107,,,,,,4,,,,,,,,,,,,,,,,649000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,74,,,,,,4,,,,,,,,,,,,,,,,595000
,1,,,,1,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,1,1,,,,,,,,,,1,,,,,,1,,,,64,,,,2,,3,,,,,,,,,,,,,,,,549000
,1,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,1,,,,1,,,,,,,,,1,,,,,,,,,,80,,,,,,3,,,2,,,,,,,,,,,,,535000
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,82,,,,,,4,,,2,,,,,,,,,,,,,535000
,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,2,,5,,,3,,,,,,,,,,,,,532000
,1,,1,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,,,,1,,,,,,1,1,,1,,,,,1,,,63,,,,,,3,,,,,,,,,,,,,,,,365000
,1,,,,1,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,51,,,,,,3,,,,,,,,,,,,,,,,355000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,1,,1,1,,1,,,,,,,,,,1,,1,,,,,,,,,,,53,,,,,,2,,,,,,,,,,,,,,,,349000
,,,,,1,,,,,,,,,,,,,,,1,,,,,,1,,,,1,1,1,,1,,1,,,,,,,,1,,1,1,,,,,,,,,,46,,,,5,,2,,,,,,,,,,,,,,,,347000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,330000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,330000
,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,1,,,,37,,,18,4,,2,,,,,,,,,,,,,,,,330000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,15,,,,,,3,,,2,,,,,,,,,,,,,330000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,20,,,,,,2,,,,,,,,,,,,,,,,283000
,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,1,,,,,,,,,,,1,,,,,,1,,,,20,,,,,,4,,,3,,,,,,,,,,,,,475000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,,1,,,,68,,,,,,3,,,2,,,,,,,,,,,,,460000
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,,1,,,,,,,,,,,1,,,1,,,,1,,,,79,,,,,,4,,,3,,,,,,,,,,,,,450000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,1,,,,,,,,,,,1,,,,,,,,,,85,,,,,,4,,,2,,,,,,,,,,,,,430000
