haussmann,ascenseur,orientation_sud,wc_separes,salon,cuisine,metro_proche,refait_recemment,mezzanine,calme,digicode,videophone,chauffage_electrique,chauffage_individuel,chauffage_collectif,chauffage_sol,ecoles_proches,commerces_proches,sur_cour,vue_toits,porte_blindee,poutres_apparentes,parquet,baignoire,cuisine_moderne,cuisine_americaine,cuisine_equipee,sans_vis_a_vis,balcon,cinemas_proches,cheminee,prevoir_travaux,parking,cave,rangements,immeuble_pierre,gardien,dressing,lumineux,moulures,double_vitrage,ravalements_recents,buanderie,chauffage_gaz,parking_public_proche,debarras,jardin,maison,appartement,entree,plan_etoile,traversant,terrasse,piscine,terrains_sport_proches,meuble,etat_general,etat_copropriete,studio,dernier_etage,local_velos,seloger,explorimmo,fnaim,laforet,pap,paruvendu,coordonnees_precises,surface_q,coordonnee_x_q,coordonnee_y_q,arrondissement_q,etage_q,nombre_etages_q,nombre_pieces_q,nombre_salles_de_bains_q,nombre_WC_q,nombre_chambres_q,date_refection_q,charges_q,nombre_fenetres_q,surface_balcon_q,date_construction_q,hauteur_plafond_q,taxe_fonciere_q,date_ravalement_q,honoraires_q,terrasse_surface_q,piscine_taille_q,classification_energie_q,prix
,,,,,1,,,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,1,,,,0,20,23820,488828,19,,,1,,,,,,,,,,,,,,,,0
,1,,1,,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,1,1,1,,1,,,,1,,,,,,1,,1,1,,,,,,,,,,,,,,1,,,,0,75,23002,488413,15,,,3,,,1,,,,,,,,,,,,,2000
,1,,1,,1,,,,,1,,,,,,,,,,,,1,1,,,,,,,,,,1,,,,1,1,,,,,,,,,,1,,,,,,,,,,,1,,,,1,,,,0,163,22761,488628,16,3,,7,,,4,,,,,,,,,,,,,4000
,1,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,1,85,23505,488738,10,2,,2,,,1,,,,,,,,,,,,,2000
,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,0,24,23879,488410,12,,,2,,,,,,,,,,,,,,,,0
,1,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,1,,,,0,30,23820,488828,19,,,1,,,1,,,,,,,,,,,,,0
,,,1,,1,,,,1,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,,,,,,1,,,,,88,,,,3,,3,,,2,,,,,,,,,,,,,2000
,0,,,,1,,,,1,,,1,,,,,,1,,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,1,1,,,,,,1,,,1,,,,,1,,,,,29,,,,1,,1,,,,,,,,,,,,,,,,1000
,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,1,,,,,1,,,,0,63,23990,488651,20,,,1,,,,,,,,,,,,,,,,0
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,0,72,23268,488329,14,,,2,,,2,,,,,,,,,,,,,1000
,,,,1,1,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,0,130,23421,488599,1,,,5,,,3,,,,,,,,,,,,,3000
,,,,,1,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,1,,,,,1,,,,0,32,23268,488329,14,,,1,,,,,,,,,,,,,,,,1000
,1,,1,1,1,,,,1,1,1,,,,,,,,,,,1,,,,1,,,,1,,,,,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,1,56,23084,488470,,,,2,,,1,,,,,,,,,,,,,1000
,0,,1,,1,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,1,,,,,,,,1,,,,,53,,,,1,,3,,,2,,,,,,,,,,,,,1000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,1,115,23597,488874,18,3,,4,,,2,,,,,,,,,,,,,2000
,,,,,1,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,0,34,23268,488329,14,,,2,,,1,,,,,,,,,,,,,0
,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,1,,,,1,112,23211,488837,6,3,,4,,,2,,,,,,,,,,,,,3000
,1,,1,,1,,,,1,,,,,,,,,1,,,,1,,,,,,1,,,,1,1,,,,,1,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,,111,,,,4,,5,,,3,,,,,,,,,,,,,3000
,,,,,1,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,1,46,24000,488326,12,,,2,,,1,,,,,,,,,,,,,1000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,1,69,23233,488365,15,1,,3,,,2,,,,,,,,,,,,,1000
,1,,,1,1,,,,,1,,,,,,,,,,,,1,,,,,,1,,,,1,1,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,1,97,22762,488454,15,18,,4,,,2,,,,,,,,,,,,,2000
,0,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,1,42,22942,488334,15,4,,2,,,1,,,,,,,,,,,,,1000
,1,,1,,1,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,1,113,23126,488429,15,,,4,,,3,,,,,,,,,,,,,4000
,1,,,,1,,,,,,,,,1,,,,1,,1,,1,,,,,,,,,,,1,,1,1,,,1,1,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,0,86,23879,488410,12,1,,3,,,1,,,,,,,,,,,,,1000
,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,,,1,,,,,,,,1,1,,,1,,,,,,,,,,,1,,,,1,60,23126,488429,15,1,,3,,,2,,,,,,,,,,,,,1000
,,,,,1,,,,1,1,,,,1,,,,,,,,,,,,,,1,,,,1,1,,,1,,,,,,,,,,1,,1,1,,,,,,1,,,,,,,,1,,,,0,67,23327,488506,6,,,3,,,1,,,,,,,,,,,,,2000
1,,,1,,1,,,,1,,,,,,,,,1,,,,,,,,,,,,1,,,,,,1,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,1,115,23018,488474,15,,,5,,,3,,,,,,,,,,,,,2000
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,1,150,22978,488782,17,,,6,,,4,,,,,,,,,,,,,3000
,1,,1,,1,,,,1,,,,,,,,,1,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,1,,,,,,,,1,,,,1,68,22883,488454,15,5,,3,,,2,,,,,,,,,,,,,1000
,0,,1,,1,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,1,28,23416,488603,1,6,,2,,,1,,,,,,,,,,,,,1000
,,,,,1,,,,1,,,,,,,,,,,,,,,,1,,,1,,,,,,1,,,,1,,,,,,,,1,,1,,,,,1,,1,,,1,,,,,1,,,,1,35,23738,488817,19,,,1,,,,,,,,,,,,,,,,0
,1,1,1,,1,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,1,,,,,,,,1,,,,,71,,,,24,,2,,,1,,,,,,,,,,,,,2000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,,1,,,,,,,,1,,,,,,,,,,1,,,,,1,,,,1,32,23018,488370,15,3,,1,,,,,,,,,,,,,,,,0
,,,,,1,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,1,,,,,,1,,,,,1,,,,0,34,23820,488828,19,3,,1,,,1,,,,,,,,,,,,,0
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,0,33,23879,488410,12,,,2,,,,,,,,,,,,,,,,0
,,,1,,1,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,1,80,23416,488229,14,,,3,,,2,,,,,,,,,,,,,2000
,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,1,49,23114,488877,17,2,,2,,,1,,,,,,,,,,,,,1000
,,,1,,1,,,,,,,,,1,,,,1,,1,,1,,,,,,,,1,,,1,1,,1,,,1,1,,,,,,,,1,1,,1,,,,,,,,,,,,1,,,,1,68,23096,488828,17,5,,3,,,1,,,,,,,,,,,,,1000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,1,,,,1,1,22969,488846,17,,,1,,,,,,,,,,,,,,,,0
,1,,1,1,1,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,0,64,23327,488506,6,4,,3,,,2,,,,,,,,,,,,,2000
,0,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,1,60,22951,488461,15,4,,2,,,1,,,,,,,,,,,,,1000
,1,,,,1,,,,,,,,1,,,,,,,,,1,,,,1,,,,1,,,1,,,,1,,1,,,1,,,,,,1,1,,,,,,,,,,,,,,1,,,,1,179,23329,488736,9,2,,6,,,4,,,,,,,,,,,,,4000
,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,1,39,23829,488647,11,1,,2,,,1,,,,,,,,,,,,,1000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,1,56,22978,488782,17,,,2,,,1,,,,,,,,,,,,,1000
,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,1,143,23206,488485,6,,,5,,,3,,,,,,,,,,,,,4000
,1,,,,1,,,,,,,1,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,,43,,,,2,,2,,,1,,,,,,,,,,,,,1000
,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,1,38,22957,488815,17,6,,2,,,1,,,,,,,,,,,,,1000
,,,,,1,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,1,20,23877,488836,19,,,2,,,1,,,,,,,,,,,,,0
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,1,103,23226,488585,7,,,3,,,2,,,,,,,,,,,,,2000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,1,35,22688,488538,16,,,2,,,1,,,,,,,,,,,,,1000
,,,,,1,,,,,,,,,1,,,,,,,,,,,,1,,,,,,1,1,,,,1,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,0,44,23002,488413,15,,,2,,,1,,,,,,,,,,,,,1000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,1,,,,,1,,,,0,17,23327,488506,6,,,1,,,,,,,,,,,,,,,,0
,1,,1,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,1,,1,,,,,,1,1,,,,,,,,,,,,,,1,,,,1,80,23103,488479,7,1,,3,,,1,,,,,,,,,,,,,1000
,,,,,1,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,1,,,1,,,,,1,,,,0,11,23990,488651,20,,,1,,,,,,,,,,,,,,,,0
,1,,,,1,,,,1,,,,,,,,,,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,,,,,,1,,,,,45,,,,7,,2,,,1,,,,,,,,,,,,,1000
,1,,,,1,,,,,,,1,,,,,,1,,,,1,,,,,,1,,1,,,,,,,,,1,,,,,,,,,1,1,,,,,,1,,,,,,,,1,,,,,47,,,,2,,3,,,2,,,,,,,,,,,,,2000
,1,1,1,,1,,,,1,,,,,,,,,,,,,,,,,,,1,,,,1,1,1,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,1,,,,1,75,22951,488402,15,5,,3,,,1,,,,4,,,,,,,,,1000
,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,1,,1,1,,,1,,,,,,,,,,,1,,,,1,61,23133,488403,15,1,,3,,,1,,,,,,,,,,,,,1000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,1,,,,,1,,,,0,24,23221,488844,17,,,1,,,,,,,,,,,,,,,,1000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,1,,23984,488649,20,,,,,,,,,,,,,,,,,,,0
,0,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,1,,,,,1,,,,0,27,23002,488413,15,3,,1,,,,,,,,,,,,,,,,1000
,1,,1,,1,,,,1,,,,,,,,,,,,,1,,,,,,,,,,1,,,,1,1,1,,1,,,,,,1,,1,1,,,,,,,,,,1,,,,1,,,,1,95,22773,488462,15,,,4,,,2,,,,,,,,,,,,,2000
,,,1,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,1,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,0,43,23221,488844,17,6,,2,,,1,,,,,,,,,,,,,0
,,,,,1,,,,1,,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,1,,,,,,,,1,,,,1,33,23403,488950,18,,,2,,,1,,,,,,,,,,,,,1000
,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,1,,,,0,32,23574,488719,10,2,,1,,,1,,,,,,,,,,,,,0
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,1,,,1,,,,,1,,,,1,17,23982,488656,20,,,1,,,,,,,,,,,,,,,,1000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,1,,,1,,,,,,,,1,,,,1,67,23084,488501,7,4,,2,,,1,,,,,,,,,,,,,2000
,0,,,,1,,,1,1,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,1,,,,,,,,1,1,,,,,,1,,,,,,,,1,,,,,53,,,,2,,2,,,1,,,,,,,,,,,,,1000
,,,,,1,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,,,1,,,,,1,,,,1,29,23728,488588,11,,,1,,,,,,,,,,,,,,,,0
,1,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,1,45,23355,488662,1,3,,2,,,1,,,,,,,,,,,,,2000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,1,1,,,,,,1,,,1,,,,,1,,,,0,31,23268,488329,14,,,1,,,,,,,,,,,,,,,,0
,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,0,48,23879,488410,12,2,,2,,,1,,,,,,,,,,,,,1000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,,,,,,1,,,,0,168,23199,488569,7,,,5,2,,3,,,,,,,,,,,,,6000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,1,,,,1,1,23403,488970,18,,,1,,,,,,,,,,,,,,,,0
,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,1,65,22991,488595,7,2,,3,,,1,,,,,,,,,,,,,2000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,0,50,23796,488585,11,1,,3,,,1,,,,,,,,,,,,,1000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,1,,,,1,1,23403,488970,18,,,1,,,,,,,,,,,,,,,,0
,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,,,,,,1,,,,0,48,23268,488329,14,,,2,,,1,,,,,,,,,,,,,1000
1,1,,,,1,,,,,1,,,,,,,,,,,,1,,,,,,1,,1,,1,1,,,1,,,1,,,,,1,,,,1,1,,,,,,1,,,,,,,,1,,,,1,211,23049,488809,17,4,,6,,,4,,,,,,,,,,,,,4000
,1,,1,1,1,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,1,1,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,0,51,22761,488628,16,,,2,,,1,,,,,,,,,,,,,1000
,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,1,,,,,1,,,,0,11,23796,488585,11,,,1,,,,,,,,,,,,,,,,0
,1,,1,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,1,,,,,,1,1,,1,,,,1,,,,,,,,1,,,,,400,,,,6,,5,2,,3,,,,,,,,,,,,,11000
,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,0,31,23268,488329,14,5,,2,,,1,,,,,,,,,,,,,1000
,1,,,,1,,,,1,,,1,,,,,,,,,,1,,,1,1,,,,,,,1,,,,1,,,1,,,,,,,,1,1,,,1,,,1,,,1,,,,,1,,,,,25,,,,3,,1,,,,,,,,,,,,,,,,1000
,1,,,1,1,,,,1,,,,,,,,,,,,,1,,,,1,,,,,,1,,,,,1,,,,,1,,,,,,1,1,,,1,,,1,,,,,,,,1,,,,,185,,,,,,5,2,,3,,,,,,,,,,,,,9000
,1,1,,,1,,,,1,,,,,,,,,,,,,1,,,,,,,,1,,1,1,,,,,,1,,,,,,,1,,1,1,,,,,,1,,,,,,,,1,,,,,200,,,,1,,5,,,3,,,,,,,,,,,,,6000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,1,,,,0,1,23002,488413,15,,,1,,,,,,,,,,,,,,,,0
,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,1,,,,1,,,1,,,,,,,,1,,,,0,130,22761,488628,16,,,4,,,2,,,,,,,,,,,,,5000
,,,,,1,,,,,,,,,,,,,,,,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,,,,,,1,,,,0,100,23327,488506,6,,,3,,,2,,,,,,,,,,,,,4000
,,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,1,25,23756,488827,19,,,2,,,1,,,,,,,,,,,,,1000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,1,,,,0,28,23445,488923,18,4,,1,,,,,,,,,,,,,,,,0
,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,1,,,,,1,,,,1,23,23561,488573,4,1,,1,,,1,,,,,,,,,,,,,1000
1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,1,1,,,,,,,,,,,,,,1,,,,1,176,23002,488575,7,,,6,,,4,,,,,,,,,,,,,4000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,1,,,,,,1,,,,,,,,1,,,,0,37,23221,488844,17,3,,2,,,1,,,,,,,,,,,,,1000
,0,,,,1,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,1,18,23894,488523,11,5,,2,,,1,,,,,,,,,,,,,0
,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,1,,,,1,87,23061,488274,15,,,4,2,,3,,,,,,,,,,,,,2000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,1,,,,,,,,1,,,,0,23,23421,488599,1,,,2,,,1,,,,,,,,,,,,,1000
,1,,1,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,1,,,,1,,,,1,32,22964,488804,17,,,2,,,1,,,,,,,,,,,,,1000
,0,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,1,,,1,,,,,1,,,,1,18,23470,488778,9,1,,1,,,,,,,,,,,,,,,,0
,0,,,,1,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,1,,,,,1,,,,0,27,23327,488506,6,3,,1,,,,,,,,,,,,,,,,1000
,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,1,,,,,1,,,,1,17,23702,488713,10,2,,1,,,,,,,,,,,,,,,,1000
,0,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,1,55,23192,488847,17,2,,2,,,1,,,,,,,,,,,,,1000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,0,25,23327,488506,6,6,,2,,,1,,,,,,,,,,,,,1000
,0,,1,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,1,,,,,,,,,,,,1,1,,,,,,1,,,,,,,,1,,,,,30,,,,,,2,,,1,,,,,,,,,,,,,0
,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,1,,,,,,,,1,,,,1,80,23823,488511,11,2,,3,,,2,,,,,,,,,,,,,3000
,1,,1,,1,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,1,45,23565,488592,4,2,,3,,,2,,,,,,,,,,,,,2000
,0,,,,1,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,1,,,,,1,,,,1,20,23737,488681,11,2,,1,,,,,,,,,,,,,,,,1000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,1,,,,,,,1,,,1,,,,,1,,,,0,35,23002,488413,15,18,,1,,,,,,,,,,,,,,,,1000
,1,,1,,1,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,1,,,,0,42,23557,488562,4,2,,1,,,,,,,,,,,,,,,,1000
,0,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,1,93,23462,488921,18,2,,4,,,3,,,,,,,,,,,,,2000
,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,1,130,23618,488562,6,4,,6,,,3,,,,,,,,,,,,,3000
,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,1,280,22849,488727,16,,,8,,,5,,,,,,,,,,,,,13000
,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,0,114,22761,488628,16,2,,4,,,3,,,,,,,,,,,,,4000
,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,0,110,22761,488628,16,,,4,,,2,,,,,,,,,,,,,2000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,1,62,22765,488546,16,3,,3,,,2,,,,,,,,,,,,,2000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,0,50,23445,488923,18,3,,2,,,1,,,,,,,,,,,,,1000
1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,1,126,22834,488577,16,,,4,,,3,,,,,,,,,,,,,3000
,1,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,1,60,22775,488686,16,6,,2,,,1,,,,,,,,,,,,,1000
,0,,,,1,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,1,56,23142,488833,17,3,,2,,,1,,,,,,,,,,,,,2000
,,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,1,60,23365,488841,18,,,2,,,1,,,,,,,,,,,,,2000
,0,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,1,32,23584,488566,4,1,,2,,,1,,,,,,,,,,,,,1000
,1,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,1,,,,,1,,,,0,18,22761,488628,16,1,,1,,,,,,,,,,,,,,,,0
